competition,period,n,pred_draw_pct,real_draw_pct,pred_00_pct,real_00_pct,pred_11_pct,real_11_pct,pred_draw_2plus_pct,real_draw_2plus_pct,pred_dc_cells_pct,real_dc_cells_pct,pred_total_le2_pct,real_total_le2_pct,pred_home_zero_pct,real_home_zero_pct,pred_away_zero_pct,real_away_zero_pct
ALL,DEVELOPMENT,320,24.433456491189382,25.3125,7.5378131815484295,6.25,11.273224684492481,10.9375,5.6222751436156555,8.125,37.70295377090875,35.9375,50.66627653648702,45.0,25.08457437964755,22.1875,32.30495115379856,32.8125
ALL,HOLDOUT,82,24.01412746735888,39.02439024390244,7.239183176625663,9.75609756097561,11.188826959325258,15.853658536585366,5.585974310076143,13.414634146341465,37.01470988954389,42.68292682926829,50.07796722019986,53.65853658536586,22.945620511034292,23.170731707317074,34.03391360794095,29.268292682926827
BSA,DEVELOPMENT,116,24.97521968147934,25.0,7.66335971463345,6.0344827586206895,11.546330137081606,12.931034482758621,5.765464000505854,6.0344827586206895,38.380480541363156,37.93103448275862,51.295744565510894,48.275862068965516,22.22285725524418,17.24137931034483,34.8815965177803,31.896551724137932
BSA,RECENT_DEVELOPMENT,30,24.731368741015526,16.666666666666664,7.352704708249654,0.0,11.48821046340038,16.666666666666664,5.89039213646393,0.0,37.64962749175884,40.0,50.55621834895685,50.0,20.75452561718244,13.333333333333334,35.44769164690584,33.33333333333333
BSA,HOLDOUT,30,25.354013363251042,46.666666666666664,7.894776819536949,13.333333333333334,11.748945131502769,26.666666666666668,5.710222673895777,6.666666666666667,39.23122611062343,46.666666666666664,52.1912590083892,53.333333333333336,23.17618312392014,26.666666666666668,34.458577266043264,23.333333333333332
PPL,DEVELOPMENT,204,24.12539506925979,25.49019607843137,7.4664239764608675,6.372549019607843,11.117929427137883,9.803921568627452,5.540854028913386,9.313725490196079,37.31769345045428,34.80392156862745,50.3083437356695,43.13725490196079,26.711825293523972,25.0,30.83979986839718,33.33333333333333
PPL,RECENT_DEVELOPMENT,52,23.90819877252391,32.69230769230769,7.13019474710659,9.615384615384617,11.040799472445242,11.538461538461538,5.7370720832102275,11.538461538461538,36.442359080574604,40.38461538461539,49.34203457697325,50.0,23.943206872079916,23.076923076923077,32.3395310405956,36.53846153846153
PPL,HOLDOUT,52,23.24111637357493,34.61538461538461,6.860956074946076,7.6923076923076925,10.865681859992081,9.615384615384617,5.5142925617186584,17.307692307692307,35.73595053122876,40.38461538461539,48.85876041932139,53.84615384615385,22.812603618984774,21.153846153846153,33.78891534365117,32.69230769230769
